    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.9756418697E+00    0.9756418697E+00
    0.2000000000E+01    0.1959183673E+01    0.1938117182E+01
    0.3000000000E+01    0.2899275839E+01    0.2912442396E+01
    0.4000000000E+01    0.3856484529E+01    0.3885450955E+01
    0.5000000000E+01    0.4842659645E+01    0.4887425938E+01
    0.6000000000E+01    0.5842659645E+01    0.5829493088E+01
    0.7000000000E+01    0.6867017775E+01    0.6827518104E+01
    0.8000000000E+01    0.7846609612E+01    0.7833443055E+01
    0.9000000000E+01    0.8820276498E+01    0.8807109941E+01
    0.1000000000E+02    0.9791968400E+01    0.9810401580E+01
    0.1100000000E+02    0.1077024358E+02    0.1084397630E+02
    0.1200000000E+02    0.1176300197E+02    0.1183410138E+02
    0.1300000000E+02    0.1273206057E+02    0.1275576037E+02
    0.1400000000E+02    0.1369782752E+02    0.1368202765E+02
    0.1500000000E+02    0.1466359447E+02    0.1466622778E+02
    0.1600000000E+02    0.1565108624E+02    0.1567215273E+02
    0.1700000000E+02    0.1665042791E+02    0.1665569454E+02
    0.1800000000E+02    0.1764186965E+02    0.1772613562E+02
    0.1900000000E+02    0.1868400263E+02    0.1874456880E+02
    0.2000000000E+02    0.1972350230E+02    0.1970506912E+02
    0.2100000000E+02    0.2067478604E+02    0.2071955234E+02
    0.2200000000E+02    0.2168334431E+02    0.2166227781E+02
    0.2300000000E+02    0.2271428571E+02    0.2260895326E+02
    0.2400000000E+02    0.2377090191E+02    0.2351283739E+02
    0.2500000000E+02    0.2472613562E+02    0.2443383805E+02
    0.2600000000E+02    0.2576366030E+02    0.2536339697E+02
    0.2700000000E+02    0.2681764319E+02    0.2631468071E+02
    0.2800000000E+02    0.2785582620E+02    0.2735286373E+02
    0.2900000000E+02    0.2879460171E+02    0.2832060566E+02
    0.3000000000E+02    0.2982620145E+02    0.2931797235E+02
    0.3100000000E+02    0.3071955234E+02    0.3024818960E+02
    0.3200000000E+02    0.3165569454E+02    0.3116853193E+02
    0.3300000000E+02    0.3258262014E+02    0.3221658986E+02
    0.3400000000E+02    0.3363001975E+02    0.3323765635E+02
    0.3500000000E+02    0.3463133641E+02    0.3419684003E+02
    0.3600000000E+02    0.3566227781E+02    0.3504608295E+02
    0.3700000000E+02    0.3664647795E+02    0.3616721527E+02
    0.3800000000E+02    0.3764911126E+02    0.3725674786E+02
    0.3900000000E+02    0.3851086241E+02    0.3826333114E+02
    0.4000000000E+02    0.3953192890E+02    0.3928703094E+02
    0.4100000000E+02    0.4055562870E+02    0.4012376564E+02
    0.4200000000E+02    0.4135483871E+02    0.4109940750E+02
    0.4300000000E+02    0.4238907176E+02    0.4206517446E+02
    0.4400000000E+02    0.4339828835E+02    0.4315602370E+02
    0.4500000000E+02    0.4428242265E+02    0.4416655695E+02
    0.4600000000E+02    0.4518696511E+02    0.4513693219E+02
    0.4700000000E+02    0.4616063199E+02    0.4604213298E+02
    0.4800000000E+02    0.4715536537E+02    0.4688940092E+02
    0.4900000000E+02    0.4797432521E+02    0.4777682686E+02
    0.5000000000E+02    0.4873601053E+02    0.4879394338E+02
    0.5100000000E+02    0.4980039526E+02    0.4974769433E+02
    0.5200000000E+02    0.5083267457E+02    0.5085902503E+02
    0.5300000000E+02    0.5191370224E+02    0.5182147563E+02
    0.5400000000E+02    0.5279051383E+02    0.5284848485E+02
    0.5500000000E+02    0.5370421607E+02    0.5386495389E+02
    0.5600000000E+02    0.5472397892E+02    0.5470553360E+02
    0.5700000000E+02    0.5585243742E+02    0.5565744401E+02
    0.5800000000E+02    0.5689657444E+02    0.5687022398E+02
    0.5900000000E+02    0.5786231884E+02    0.5778590250E+02
    0.6000000000E+02    0.5868906456E+02    0.5871541502E+02
    0.6100000000E+02    0.5977009223E+02    0.5977272727E+02
    0.6200000000E+02    0.6094202899E+02    0.6081027668E+02
    0.6300000000E+02    0.6181357049E+02    0.6168445323E+02
    0.6400000000E+02    0.6276218709E+02    0.6261462451E+02
    0.6500000000E+02    0.6356324111E+02    0.6353689065E+02
    0.6600000000E+02    0.6469960474E+02    0.6460737813E+02
    0.6700000000E+02    0.6565678524E+02    0.6577009223E+02
    0.6800000000E+02    0.6660342556E+02    0.6685111989E+02
    0.6900000000E+02    0.6761133070E+02    0.6782476943E+02
    0.7000000000E+02    0.6870750988E+02    0.6880237154E+02
    0.7100000000E+02    0.6981554677E+02    0.6978392622E+02
    0.7200000000E+02    0.7079776021E+02    0.7078458498E+02
    0.7300000000E+02    0.7177338603E+02    0.7183662714E+02
    0.7400000000E+02    0.7290118577E+02    0.7273781291E+02
    0.7500000000E+02    0.7381291173E+02    0.7373649539E+02
    0.7600000000E+02    0.7484650856E+02    0.7468050066E+02
    0.7700000000E+02    0.7588076416E+02    0.7555138340E+02
    0.7800000000E+02    0.7687285903E+02    0.7654874835E+02
    0.7900000000E+02    0.7771014493E+02    0.7751515152E+02
    0.8000000000E+02    0.7858366271E+02    0.7846772069E+02
    0.8100000000E+02    0.7942160738E+02    0.7937681159E+02
    0.8200000000E+02    0.8034453228E+02    0.8033662714E+02
    0.8300000000E+02    0.8123320158E+02    0.8136231884E+02
    0.8400000000E+02    0.8220685112E+02    0.8241765481E+02
    0.8500000000E+02    0.8324110672E+02    0.8334387352E+02
    0.8600000000E+02    0.8438142292E+02    0.8421277997E+02
    0.8700000000E+02    0.8540513834E+02    0.8538142292E+02
    0.8800000000E+02    0.8635770751E+02    0.8646837945E+02
    0.8900000000E+02    0.8719301713E+02    0.8730105402E+02
    0.9000000000E+02    0.8829841897E+02    0.8841172596E+02
    0.9100000000E+02    0.8932608696E+02    0.8920223979E+02
    0.9200000000E+02    0.9011462451E+02    0.9020685112E+02
    0.9300000000E+02    0.9107641634E+02    0.9122134387E+02
    0.9400000000E+02    0.9212121212E+02    0.9228458498E+02
    0.9500000000E+02    0.9311725955E+02    0.9327272727E+02
    0.9600000000E+02    0.9406521739E+02    0.9425494071E+02
    0.9700000000E+02    0.9500461133E+02    0.9512318841E+02
    0.9800000000E+02    0.9589525692E+02    0.9594005270E+02
    0.9900000000E+02    0.9667061924E+02    0.9690513834E+02
    0.1000000000E+03    0.9746508564E+02    0.9787351779E+02
    0.1010000000E+03    0.9853856295E+02    0.9883124588E+02
    0.1020000000E+03    0.9945352670E+02    0.9994660514E+02
