   3.7499999999999999E-003   7.4694932984960263E-003
   7.4999999999999997E-003   1.4881733774855962E-002
   1.1250000000000000E-002   2.2148609950236001E-002
   1.4999999999999999E-002   2.9471812245455749E-002
   1.8749999999999999E-002   3.6589859016336608E-002
   2.2499999999999999E-002   4.3860153927505162E-002
   2.6249999999999999E-002   5.0881708437969395E-002
   2.9999999999999999E-002   5.7837343017225852E-002
   3.3750000000000002E-002   6.4642355301245624E-002
   3.7499999999999999E-002   7.1582677618530710E-002
