   1.0000000000000000E-002   1.8513403113529702E-007
   2.0000000000000000E-002   1.8148793960877894E-007
   2.9999999999999999E-002  -1.1000741566812022E-008
   4.0000000000000001E-002   1.2591466833251908E-006
   5.0000000000000003E-002   3.0575995149230567E-003
   5.9999999999999998E-002   1.9179266610638485E-002
   7.0000000000000007E-002   1.3783848765310289E-002
   8.0000000000000002E-002   1.9232312923470024E-002
   8.9999999999999997E-002   2.0526903937610030E-002
  0.10000000000000001        7.7903131245828927E-003
