 conserved    temp
    0.3751910795E+02    0.5388074621E-01
    0.3751845234E+02    0.2090360141E-12
    0.3751859959E+02    0.2362602690E-16
    0.3751875385E+02    0.6479580083E-12
    0.3751856291E+02    0.7160025278E-02
    0.3751878165E+02    0.1016382682E-14
    0.3751871833E+02    0.4502066465E-16
    0.3751849834E+02    0.3929562714E-08
    0.3751832913E+02    0.1477787465E-04
    0.3751823780E+02    0.7587624369E-18
    0.3751820400E+02    0.5618430085E-19
    0.3751826308E+02    0.6111218070E-09
    0.3751833574E+02    0.7105268130E-06
    0.3751843387E+02    0.3062520217E-15
    0.3751866136E+02    0.1927718068E-15
    0.3751854247E+02    0.9108772048E-07
    0.3751838020E+02    0.3063856522E-06
    0.3751831130E+02    0.1660309818E-19
    0.3751831835E+02    0.2506662227E-15
    0.3751827206E+02    0.1336374576E-06
    0.3751806915E+02    0.3927575064E-05
    0.3751833289E+02    0.2846018531E-16
    0.3751871561E+02    0.2455625234E-16
    0.3751872496E+02    0.3882973437E-06
    0.3751849138E+02    0.2308025253E-07
    0.3751822493E+02    0.5681349339E-16
    0.3751814586E+02    0.1795716157E-15
    0.3751849302E+02    0.3238918321E-07
    0.3751859252E+02    0.1541777981E-08
    0.3751838698E+02    0.3315900653E-17
    0.3751840443E+02    0.6301558926E-15
    0.3751862946E+02    0.6874487001E-04
    0.3751845706E+02    0.1522657282E-08
    0.3751835730E+02    0.1343144505E-16
    0.3751830600E+02    0.2813428101E-15
    0.3751836835E+02    0.4676730440E-03
    0.3751855226E+02    0.2293910477E-09
    0.3751858862E+02    0.1034650048E-17
    0.3751839169E+02    0.1530563433E-15
    0.3751838076E+02    0.9970897406E-02
    0.3751827435E+02    0.9484464076E-11
    0.3751838455E+02    0.3098705183E-17
    0.3751797135E+02    0.2816924027E-13
    0.3751795434E+02    0.2134005359E-03
    0.3751826303E+02    0.1965057738E-08
    0.3751850548E+02    0.1452728771E-17
    0.3751824585E+02    0.7433980607E-15
    0.3751805902E+02    0.2361191550E-04
    0.3751830087E+02    0.1669940109E-08
    0.3751853139E+02    0.8127941839E-16
    0.3751881266E+02    0.6179670536E-15
    0.3751886722E+02    0.3045889957E-01
    0.3751870184E+02    0.8590201183E-13
    0.3751843745E+02    0.3315866124E-17
    0.3751819159E+02    0.6059015110E-13
    0.3751839764E+02    0.4193077985E-02
    0.3751861217E+02    0.5008223372E-11
    0.3751893525E+02    0.1432324148E-17
    0.3751851251E+02    0.1205027992E-12
    0.3751860119E+02    0.1008945355E+01
    0.3751838014E+02    0.6516363348E-11
    0.3751862978E+02    0.3860416463E-16
    0.3751886879E+02    0.1273444160E-13
    0.3751942001E+02    0.1616891658E+00
    0.3751873938E+02    0.1570010900E-12
    0.3751839679E+02    0.2512709855E-16
    0.3751823341E+02    0.9321122281E-13
    0.3751855996E+02    0.3719564332E+00
    0.3751848470E+02    0.3034223014E-11
    0.3751877989E+02    0.2948177736E-17
    0.3751869121E+02    0.4067199781E-11
    0.3751895762E+02    0.3372776083E+00
    0.3751853754E+02    0.5465740600E-13
    0.3751840378E+02    0.3800025084E-16
    0.3751836489E+02    0.3150970077E-11
    0.3751842542E+02    0.3513706008E-01
    0.3751831355E+02    0.5647733899E-14
    0.3751832192E+02    0.3931620211E-16
    0.3751835363E+02    0.7961991254E-12
    0.3751835948E+02    0.1310819810E-03
    0.3751842828E+02    0.2054898445E-14
    0.3751864823E+02    0.1733616062E-17
    0.3751838115E+02    0.3629711045E-08
    0.3751806795E+02    0.9308895650E-05
    0.3751807696E+02    0.7507084058E-14
    0.3751850264E+02    0.7524930583E-17
    0.3751838738E+02    0.4319944382E-11
    0.3751849314E+02    0.2207149706E-02
    0.3751851589E+02    0.1846213407E-14
    0.3751873323E+02    0.4280995413E-16
    0.3751862134E+02    0.5880885365E-09
    0.3751843453E+02    0.2325050763E-03
    0.3751837624E+02    0.9612781753E-17
    0.3751838436E+02    0.4137812587E-16
    0.3751836356E+02    0.1768709418E-08
    0.3751824437E+02    0.1150531146E-03
    0.3751803539E+02    0.2260866228E-16
    0.3751827883E+02    0.1106043629E-16
    0.3751781583E+02    0.7563255502E-11
    0.3751870225E+02    0.3138908103E+00
    0.3751799813E+02    0.5546481290E-11
    0.3751841405E+02    0.6016909372E-17
    0.3751827834E+02    0.1080005445E-12
    0.3751799343E+02    0.3560819752E-02
    0.3751803157E+02    0.3622378356E-09
    0.3751846862E+02    0.1592392806E-16
    0.3751834323E+02    0.3312282248E-14
    0.3751833107E+02    0.1466318024E-03
    0.3751837433E+02    0.4416600587E-10
    0.3751843213E+02    0.3802731059E-16
    0.3751865195E+02    0.2418543546E-13
    0.3751925202E+02    0.3838784918E+00
    0.3751894595E+02    0.5250531566E-14
    0.3751876727E+02    0.2643582967E-19
    0.3751896015E+02    0.2212487582E-12
    0.3751900047E+02    0.3452908668E-04
    0.3751867884E+02    0.2218926213E-14
    0.3751869588E+02    0.1330513027E-18
    0.3751903336E+02    0.1628620837E-06
    0.3751905724E+02    0.9852979877E-09
    0.3751895129E+02    0.4423328221E-17
    0.3751936916E+02    0.5338230340E-14
    0.3751906556E+02    0.1673109148E+01
    0.3751950550E+02    0.1689286299E-14
    0.3751905514E+02    0.3406869825E-17
    0.3751917381E+02    0.5659706003E-08
    0.3751924267E+02    0.1814780283E-06
    0.3751911320E+02    0.1082532348E-15
    0.3751918436E+02    0.6116876852E-14
    0.3751891594E+02    0.6947966898E-01
    0.3751907569E+02    0.2527223987E-12
    0.3751909885E+02    0.6651063687E-18
    0.3751895973E+02    0.2112420097E-10
    0.3751915850E+02    0.1967846555E-03
    0.3751931550E+02    0.3810208303E-15
    0.3751942995E+02    0.2413119906E-15
    0.3751906933E+02    0.8001303100E-03
    0.3751922028E+02    0.4792450432E-13
    0.3751903087E+02    0.1190522976E-16
    0.3751871137E+02    0.9623073532E-12
    0.3751871553E+02    0.1838374068E+00
    0.3751892703E+02    0.1282378591E-14
    0.3751894260E+02    0.6516866161E-17
    0.3751874927E+02    0.1156887033E-09
    0.3751866460E+02    0.3517574216E-05
    0.3751903574E+02    0.5606137891E-16
    0.3751862289E+02    0.1754119479E-16
    0.3751840830E+02    0.7973729271E-04
    0.3751835001E+02    0.1355539086E-08
    0.3751830955E+02    0.4009844740E-16
    0.3751832271E+02    0.7444206206E-15
    0.3751845134E+02    0.4285985492E-02
    0.3751809913E+02    0.1910823195E-09
    0.3751797330E+02    0.8399894363E-16
    0.3751825885E+02    0.1091973811E-15
    0.3751839604E+02    0.2928168149E-07
    0.3751814485E+02    0.3476670900E-07
    0.3751799573E+02    0.2744233918E-15
    0.3751777041E+02    0.5247277107E-16
    0.3751821123E+02    0.3178973495E-10
    0.3751811154E+02    0.6793079672E-02
    0.3751811121E+02    0.1426598156E-13
    0.3751786790E+02    0.1247652559E-19
    0.3751795862E+02    0.1232029908E-12
    0.3751868657E+02    0.1032508412E+01
    0.3751782247E+02    0.1808128538E-11
    0.3751776541E+02    0.2434884431E-16
    0.3751793179E+02    0.8125564591E-15
    0.3751794351E+02    0.2217889186E-03
    0.3751788546E+02    0.5260164283E-11
    0.3751794447E+02    0.1870485304E-15
    0.3751764678E+02    0.1517659467E-16
    0.3751760621E+02    0.5741773674E-09
    0.3751780445E+02    0.1662784899E-01
    0.3751735668E+02    0.4261155933E-11
    0.3751738902E+02    0.5156972747E-17
    0.3751686895E+02    0.2886863981E-17
    0.3751662616E+02    0.5002277029E-17
    0.3751683546E+02    0.2149531978E-13
    0.3751690978E+02    0.1590241817E-05
    0.3751694735E+02    0.3439988180E-03
    0.3751683233E+02    0.5128833138E-12
    0.3751654048E+02    0.1455116694E-15
    0.3751635972E+02    0.1357985642E-09
    0.3751668825E+02    0.8397618228E-07
    0.3751715721E+02    0.3973100514E-13
    0.3751706737E+02    0.1687469731E-16
    0.3751730894E+02    0.7526296868E-19
    0.3751763999E+02    0.1846378172E-07
    0.3751706448E+02    0.7816023044E-04
    0.3751662014E+02    0.9579562762E-11
    0.3751695350E+02    0.6368305089E-16
    0.3751723277E+02    0.3523360894E-17
    0.3751733170E+02    0.4004161677E-15
    0.3751699813E+02    0.6491976585E-07
    0.3751724409E+02    0.6557056830E+00
    0.3751762053E+02    0.6111033541E-08
    0.3751727781E+02    0.1297463944E-15
    0.3751687076E+02    0.7344858450E-19
    0.3751678993E+02    0.4472892169E-16
    0.3751708065E+02    0.8480737687E-11
    0.3751805954E+02    0.6600937668E+00
    0.3751754238E+02    0.3038110782E-11
    0.3751721891E+02    0.3796111723E-16
    0.3751733250E+02    0.8510899715E-16
    0.3751751544E+02    0.4721495575E-08
    0.3751751687E+02    0.4686574379E-04
    0.3751745088E+02    0.7010989832E-13
    0.3751748438E+02    0.5705854937E-17
    0.3751726053E+02    0.3263699025E-13
    0.3751704322E+02    0.4774167055E-05
    0.3751685457E+02    0.3988997208E-03
    0.3751656268E+02    0.4133337444E-09
    0.3751670981E+02    0.1007042658E-11
    0.3751701787E+02    0.1279079766E-16
    0.3751678245E+02    0.8806777321E-18
    0.3751661829E+02    0.8544088597E-17
    0.3751659625E+02    0.6809766656E-12
    0.3751682923E+02    0.2986462182E-05
    0.3751697180E+02    0.3065585128E-03
    0.3751695381E+02    0.1426232006E-13
    0.3751675719E+02    0.1989819128E-16
    0.3751671009E+02    0.8811088502E-18
    0.3751619841E+02    0.5828630943E-19
    0.3751619958E+02    0.1472643975E-18
    0.3751640181E+02    0.3143688685E-10
    0.3751616361E+02    0.8234187602E-08
    0.3751691893E+02    0.1205067978E-01
    0.3751619268E+02    0.1041691747E-07
    0.3751625133E+02    0.6305264278E-07
    0.3751670378E+02    0.9507695230E-02
    0.3751704901E+02    0.5872122477E-06
    0.3751731994E+02    0.2848827211E-15
    0.3751723003E+02    0.2520876179E-16
    0.3751721910E+02    0.4551880854E-13
    0.3751731720E+02    0.1033891274E-01
    0.3751743587E+02    0.3382027215E-09
    0.3751717242E+02    0.5429917017E-16
    0.3751747107E+02    0.1623343625E-16
    0.3751751765E+02    0.3204972394E-08
    0.3751711705E+02    0.2145140259E+00
    0.3751697961E+02    0.3504139005E-11
    0.3751683145E+02    0.1302113482E-16
    0.3751639266E+02    0.1707372768E-18
    0.3751687093E+02    0.7068253156E-18
    0.3751681473E+02    0.3271772775E-13
    0.3751694618E+02    0.2083628530E-05
    0.3751715239E+02    0.5690957564E-07
    0.3751696639E+02    0.6731876205E-15
    0.3751716428E+02    0.5922603083E-17
    0.3751746581E+02    0.6960807220E-13
    0.3751685418E+02    0.5400475981E-04
    0.3751644128E+02    0.3989235663E-05
    0.3751681810E+02    0.2869073905E-10
    0.3751713134E+02    0.1914391495E-15
    0.3751729214E+02    0.1055288360E-17
    0.3751710373E+02    0.3384385315E-11
    0.3751683448E+02    0.6115629070E-04
    0.3751643664E+02    0.1364769413E-02
    0.3751626591E+02    0.1241428496E-02
    0.3751662164E+02    0.4632695264E-07
    0.3751713690E+02    0.9841021910E-02
    0.3751735456E+02    0.2131758894E-12
    0.3751741653E+02    0.1795476971E-16
    0.3751712500E+02    0.2336467143E-16
    0.3751683960E+02    0.2305870767E-11
    0.3751719096E+02    0.3442032890E-06
    0.3751776624E+02    0.1022279073E-02
    0.3751737243E+02    0.2650855430E-13
    0.3751691551E+02    0.1486613253E-17
    0.3751724019E+02    0.3763552222E-17
    0.3751765109E+02    0.2386362703E-12
    0.3751720743E+02    0.1422056248E-06
    0.3751718903E+02    0.5900161428E-04
    0.3751763294E+02    0.3647733587E-11
    0.3751720976E+02    0.1410631487E-16
    0.3751698454E+02    0.6660756331E-17
    0.3751747890E+02    0.1111845075E-13
    0.3751776397E+02    0.5551470696E-04
    0.3751723603E+02    0.2620915011E-05
    0.3751695725E+02    0.2944459596E-10
    0.3751723745E+02    0.5237162988E-17
    0.3751751762E+02    0.2754151699E-16
    0.3751756776E+02    0.2945627631E-17
    0.3751740116E+02    0.1918120941E-04
    0.3751714114E+02    0.2237509429E-06
    0.3751676504E+02    0.5813732203E-12
    0.3751685880E+02    0.1404767008E-15
    0.3751698838E+02    0.1285864264E-17
    0.3751719943E+02    0.7554220742E-17
    0.3751686496E+02    0.1022843943E-11
    0.3751677137E+02    0.3053325794E-11
    0.3751693528E+02    0.1491406260E-04
    0.3751697263E+02    0.1088272156E-05
    0.3751691745E+02    0.4376458232E-14
    0.3751676020E+02    0.1494554248E-16
    0.3751685115E+02    0.8397777507E-17
    0.3751713198E+02    0.1182848998E-16
    0.3751687464E+02    0.1326600475E-11
    0.3751675329E+02    0.5166324911E-08
    0.3751691664E+02    0.2527826890E-03
    0.3751700026E+02    0.7723466914E-06
    0.3751699870E+02    0.2522073947E-13
    0.3751683830E+02    0.9004525299E-17
    0.3751688298E+02    0.2710502604E-17
    0.3751729078E+02    0.1665507422E-16
    0.3751714998E+02    0.2799605347E-10
    0.3751754025E+02    0.7080143651E+00
    0.3751734982E+02    0.2224911154E-13
    0.3751701934E+02    0.1600946397E-16
    0.3751675250E+02    0.1123604137E-17
    0.3751692110E+02    0.1860941567E-17
    0.3751705393E+02    0.1114505863E-14
    0.3751729552E+02    0.1088326051E-07
    0.3751705799E+02    0.1703971705E-01
    0.3751673466E+02    0.1732923650E-09
    0.3751702682E+02    0.2016124752E-11
    0.3751700172E+02    0.1292352454E-15
    0.3751709975E+02    0.3733986821E-17
    0.3751703259E+02    0.1533851237E-13
    0.3751672968E+02    0.4968386562E-10
    0.3751701354E+02    0.3104129522E-07
    0.3751702627E+02    0.5105367241E-02
    0.3751696809E+02    0.6148002613E-11
    0.3751701808E+02    0.1747381974E-16
    0.3751672681E+02    0.9083784990E-18
    0.3751704959E+02    0.4308122882E-17
    0.3751712877E+02    0.1972861474E-13
    0.3751706004E+02    0.8425539888E-06
    0.3751692939E+02    0.4272301887E-04
    0.3751675089E+02    0.1866234185E-07
    0.3751697307E+02    0.2557939498E-11
    0.3751727320E+02    0.1318514685E-16
    0.3751704044E+02    0.2212361805E-16
    0.3751691028E+02    0.3407275936E-14
    0.3751675435E+02    0.5200838303E-12
    0.3751704342E+02    0.1164599477E-04
    0.3751724084E+02    0.1370252226E-03
    0.3751729549E+02    0.1238974714E-13
    0.3751732206E+02    0.1871510073E-17
    0.3751780283E+02    0.8712102187E-17
    0.3751740879E+02    0.9244294302E-05
    0.3751698373E+02    0.3324618186E-05
    0.3751715560E+02    0.1532572610E-08
    0.3751725214E+02    0.7715869661E-15
    0.3751774887E+02    0.6303795253E-17
    0.3751768626E+02    0.4734593590E-13
    0.3751727473E+02    0.5416328680E-04
    0.3751700634E+02    0.4601678266E-04
    0.3751689179E+02    0.2409353267E-08
    0.3751692126E+02    0.7159259346E-13
    0.3751710540E+02    0.7376483460E-17
    0.3751710240E+02    0.2248374539E-16
    0.3751690790E+02    0.3522304605E-14
    0.3751688702E+02    0.1413503406E-09
    0.3751692096E+02    0.4550920001E-04
    0.3751709405E+02    0.5432779903E-04
    0.3751734262E+02    0.3222163696E-13
    0.3751708184E+02    0.7587717920E-17
    0.3751694481E+02    0.1232521374E-17
    0.3751674764E+02    0.2390423305E-15
    0.3751695360E+02    0.7769282064E-12
    0.3751724883E+02    0.6996676731E-02
    0.3751704668E+02    0.4361012813E-07
    0.3751677117E+02    0.1014978302E-12
    0.3751713621E+02    0.3358219317E-14
    0.3751726523E+02    0.2123078175E-16
    0.3751757827E+02    0.2616240007E-16
    0.3751785674E+02    0.2365208029E-10
    0.3751840747E+02    0.4031168793E+00
    0.3751755770E+02    0.7047678491E-15
    0.3751777597E+02    0.4891988027E-18
    0.3751757914E+02    0.1841233707E-15
    0.3751782161E+02    0.3352178836E-09
    0.3751796846E+02    0.2600449801E-02
    0.3751789878E+02    0.1666147194E-13
    0.3751815251E+02    0.2234983652E-16
    0.3751802683E+02    0.2502157015E-13
    0.3751832750E+02    0.5582963304E-01
    0.3751780988E+02    0.2028820581E-09
    0.3751782156E+02    0.1054164958E-17
    0.3751793745E+02    0.9135054467E-17
    0.3751782235E+02    0.3591945835E-08
    0.3751793880E+02    0.1124032249E-04
    0.3751795744E+02    0.9686378322E-13
    0.3751834888E+02    0.2529903167E-17
    0.3751798377E+02    0.2254591217E-13
    0.3751792632E+02    0.4663888417E-01
    0.3751794565E+02    0.7889778135E-09
    0.3751818149E+02    0.5029157970E-17
    0.3751828498E+02    0.2862639104E-16
    0.3751814893E+02    0.1115774096E-05
    0.3751831964E+02    0.2348483851E-05
    0.3751840119E+02    0.2588866087E-15
    0.3751852350E+02    0.7027187543E-16
    0.3751812533E+02    0.1369449259E-08
    0.3751799759E+02    0.4595652476E-04
    0.3751805942E+02    0.2187401027E-17
    0.3751847406E+02    0.2523564293E-17
    0.3751824866E+02    0.5153292907E-11
    0.3751883218E+02    0.4577385263E+00
    0.3751801975E+02    0.4245016069E-11
    0.3751820485E+02    0.1703674462E-17
    0.3751828923E+02    0.1813495631E-13
    0.3751813662E+02    0.1363721928E-03
    0.3751830796E+02    0.1481462259E-08
    0.3751838484E+02    0.1525232898E-16
    0.3751850490E+02    0.3064154392E-14
    0.3751811527E+02    0.6814009272E-04
    0.3751799420E+02    0.6445114557E-08
    0.3751807813E+02    0.3164311187E-15
    0.3751847124E+02    0.3433788693E-16
    0.3751829203E+02    0.2311932963E-08
    0.3751793406E+02    0.1329006369E-05
    0.3751828430E+02    0.6035523429E-13
    0.3751838682E+02    0.3963291934E-17
    0.3751843636E+02    0.7178459583E-11
    0.3751873232E+02    0.5593498930E+00
    0.3751845338E+02    0.1282227338E-12
    0.3751826762E+02    0.8725012119E-17
    0.3751865113E+02    0.7191710187E-15
    0.3751910605E+02    0.6427130302E+00
    0.3751832325E+02    0.3148397119E-14
    0.3751840586E+02    0.1804880661E-16
    0.3751863649E+02    0.7911868202E-14
    0.3751963955E+02    0.4737881260E+00
    0.3751903382E+02    0.1029047382E-12
    0.3751862495E+02    0.2346786995E-17
    0.3751838593E+02    0.1019637075E-10
    0.3751908475E+02    0.5511757778E+00
    0.3751863196E+02    0.2773525258E-14
    0.3751890800E+02    0.1551576394E-18
    0.3751878920E+02    0.1129059466E-10
    0.3751908800E+02    0.1422313695E-02
    0.3751884509E+02    0.2777263755E-14
    0.3751883056E+02    0.8199046415E-16
    0.3751900336E+02    0.1692812519E-08
    0.3751880079E+02    0.7164161249E-05
    0.3751895708E+02    0.9927418988E-16
    0.3751930320E+02    0.2459398256E-15
    0.3751901158E+02    0.8567131299E-03
    0.3751933114E+02    0.3467424304E-11
    0.3751921440E+02    0.8130220381E-19
    0.3751891280E+02    0.1124558028E-11
    0.3751905194E+02    0.7081687507E-01
    0.3751893978E+02    0.2545407804E-13
    0.3751901297E+02    0.1281749587E-16
    0.3751886869E+02    0.1497364499E-09
    0.3751870717E+02    0.9224345688E-04
    0.3751893404E+02    0.3423125145E-17
    0.3751879832E+02    0.3804500410E-15
    0.3751885983E+02    0.2036396624E-05
    0.3751873667E+02    0.3864969345E-08
    0.3751856304E+02    0.3382823506E-16
    0.3751853560E+02    0.3247389711E-15
    0.3751866913E+02    0.4069548074E-03
    0.3751834344E+02    0.1370566422E-09
    0.3751835248E+02    0.7892620897E-16
    0.3751830417E+02    0.1968520368E-16
    0.3751840380E+02    0.2076783040E-06
    0.3751857879E+02    0.6927612308E-08
    0.3751827233E+02    0.4680293521E-16
    0.3751844889E+02    0.1333870163E-15
    0.3751865140E+02    0.9030814769E-08
    0.3751877540E+02    0.1779012313E-05
    0.3751905395E+02    0.7527608498E-16
    0.3751909332E+02    0.4736708499E-16
    0.3751885542E+02    0.4062900017E-03
    0.3751890948E+02    0.9373057291E-10
    0.3751894984E+02    0.2712060383E-16
    0.3751880844E+02    0.7482931002E-13
    0.3751963905E+02    0.5167921361E+00
    0.3751894610E+02    0.1512950934E-12
    0.3751906009E+02    0.2586521253E-17
    0.3751888839E+02    0.4624478544E-11
    0.3751922219E+02    0.1704766334E-03
    0.3751908165E+02    0.1168077334E-14
    0.3751879273E+02    0.6221573937E-16
    0.3751868862E+02    0.2022571150E-07
    0.3751876177E+02    0.6672486026E-07
    0.3751909029E+02    0.1795942198E-16
    0.3751920031E+02    0.5833947309E-15
    0.3751911790E+02    0.1674043425E-01
    0.3751905760E+02    0.5386321135E-12
    0.3751890634E+02    0.3929975012E-18
    0.3751899709E+02    0.2574414911E-13
    0.3751932254E+02    0.8902556523E+00
    0.3751898060E+02    0.4407284671E-13
    0.3751890430E+02    0.2460386815E-16
    0.3751903479E+02    0.6904448296E-10
    0.3751914033E+02    0.4280155559E-03
    0.3751920174E+02    0.7193302106E-17
    0.3751905982E+02    0.5423167182E-15
    0.3751878854E+02    0.1080267905E-04
    0.3751867904E+02    0.2352519861E-08
    0.3751875281E+02    0.1747372882E-16
    0.3751908124E+02    0.6013977805E-16
    0.3751921559E+02    0.5198166358E-01
    0.3751888932E+02    0.3292826068E-11
    0.3751903271E+02    0.9064176037E-17
    0.3751888268E+02    0.1325293553E-10
    0.3751904823E+02    0.1863100159E-01
    0.3751880079E+02    0.3394717223E-14
    0.3751891251E+02    0.1302390474E-15
    0.3751896669E+02    0.6257414573E-09
    0.3751896208E+02    0.6613383463E-05
    0.3751894347E+02    0.1821263879E-15
    0.3751905799E+02    0.7564871996E-16
    0.3751889611E+02    0.3338788450E-03
    0.3751905440E+02    0.1591907554E-09
    0.3751882617E+02    0.4221059271E-16
    0.3751897813E+02    0.9983211529E-13
    0.3751957067E+02    0.2781269323E+00
    0.3751889233E+02    0.3301707003E-14
    0.3751908598E+02    0.8326060110E-18
    0.3751918235E+02    0.7177677133E-11
    0.3751926456E+02    0.1390754112E-03
    0.3751882293E+02    0.3121210555E-15
    0.3751868055E+02    0.5182979220E-16
    0.3751880245E+02    0.6833932282E-06
    0.3751895685E+02    0.5028564733E-08
    0.3751899437E+02    0.6836180694E-16
    0.3751892577E+02    0.8309255840E-15
    0.3751905268E+02    0.1030876277E-01
    0.3751904823E+02    0.2105998501E-11
    0.3751904085E+02    0.4211205907E-19
    0.3751878131E+02    0.4594182378E-12
    0.3751896084E+02    0.3309810415E+00
    0.3751903783E+02    0.6576272490E-13
    0.3751913767E+02    0.2384662901E-16
    0.3751901922E+02    0.3376496660E-09
    0.3751918976E+02    0.3411970348E-05
    0.3751927281E+02    0.4873425834E-17
    0.3751919893E+02    0.2623375095E-14
    0.3751896139E+02    0.7253297446E-03
    0.3751907398E+02    0.6388749756E-15
    0.3751877687E+02    0.4978785435E-19
    0.3751880799E+02    0.1089798571E-12
    0.3751956986E+02    0.1015272686E+01
    0.3751916050E+02    0.8666112885E-13
    0.3751902935E+02    0.8311478292E-17
    0.3751939858E+02    0.7403017360E-08
    0.3751927445E+02    0.2118467285E-07
    0.3751919887E+02    0.1227872184E-16
    0.3751896011E+02    0.5891235261E-14
    0.3751901095E+02    0.4326793990E-04
    0.3751877472E+02    0.3942900032E-11
    0.3751880230E+02    0.1340459961E-17
    0.3751913768E+02    0.1068354393E-12
    0.3751947040E+02    0.1197135117E+01
    0.3751899224E+02    0.1169315456E-15
    0.3751931779E+02    0.2826122105E-21
    0.3751887602E+02    0.6941370701E-08
    0.3751885551E+02    0.1172747924E-06
    0.3751898664E+02    0.1638012313E-16
    0.3751881575E+02    0.4445407085E-15
    0.3751886635E+02    0.1348221960E-04
    0.3751899215E+02    0.2057245675E-08
    0.3751890108E+02    0.2215859659E-16
    0.3751922704E+02    0.6946818551E-13
    0.3751967444E+02    0.4910304763E+00
    0.3751876362E+02    0.8085781989E-14
    0.3751876063E+02    0.3697436504E-16
    0.3751901955E+02    0.1570046771E-10
    0.3751901276E+02    0.8136521779E-04
    0.3751876648E+02    0.3825529684E-14
    0.3751875109E+02    0.6600799323E-20
    0.3751905463E+02    0.1118009226E-07
    0.3751925668E+02    0.2516883621E-07
    0.3751890762E+02    0.3715307237E-16
    0.3751898221E+02    0.3040565464E-16
    0.3751883402E+02    0.4405554367E-02
    0.3751882186E+02    0.9972657939E-11
    0.3751899151E+02    0.5811967675E-17
    0.3751888304E+02    0.1388480797E-12
    0.3751896223E+02    0.9791063757E-01
    0.3751917840E+02    0.3335847012E-15
    0.3751887243E+02    0.2666094625E-18
    0.3751897376E+02    0.7133797136E-08
    0.3751884218E+02    0.3451325930E-05
    0.3751878409E+02    0.5722583715E-15
    0.3751894569E+02    0.2479915947E-15
    0.3751877943E+02    0.5805947467E-06
    0.3751868515E+02    0.6380791231E-08
    0.3751896773E+02    0.1579095327E-16
    0.3751893853E+02    0.1673227023E-16
    0.3751862701E+02    0.9779766542E-02
    0.3751846667E+02    0.6327579634E-11
    0.3751832114E+02    0.3008624751E-16
    0.3751861422E+02    0.2536947591E-14
    0.3751857612E+02    0.1472389062E-01
    0.3751877243E+02    0.7184171307E-12
    0.3751887040E+02    0.3885899621E-17
    0.3751867190E+02    0.6543966570E-13
    0.3751898645E+02    0.7878325098E+00
    0.3751830501E+02    0.8841615985E-11
    0.3751863438E+02    0.6362513399E-17
    0.3751840655E+02    0.1326022914E-12
    0.3751806172E+02    0.1745496446E-02
    0.3751795157E+02    0.2713936318E-08
    0.3751807516E+02    0.1639378143E-16
    0.3751801269E+02    0.3330003744E-15
    0.3751773861E+02    0.1104381437E-08
    0.3751778117E+02    0.1131326693E-03
    0.3751798725E+02    0.9604796087E-14
    0.3751794422E+02    0.1961595092E-16
    0.3751819971E+02    0.4013052637E-13
    0.3751814127E+02    0.1072380885E-01
    0.3751802417E+02    0.7154180529E-10
    0.3751794822E+02    0.6351501461E-16
    0.3751809395E+02    0.1947066319E-15
    0.3751823259E+02    0.1179748976E-07
    0.3751803321E+02    0.8915923084E-06
    0.3751787539E+02    0.4971636899E-15
    0.3751787600E+02    0.3645705132E-17
    0.3751810274E+02    0.9815113387E-12
    0.3751779790E+02    0.1667706981E+00
    0.3751779726E+02    0.4778216219E-09
    0.3751783532E+02    0.4943811462E-18
    0.3751759737E+02    0.1682382479E-16
    0.3751733122E+02    0.5411255883E-12
    0.3751727151E+02    0.9646482062E-03
    0.3751698546E+02    0.5858560199E+00
    0.3751705392E+02    0.1195019680E-02
    0.3751719264E+02    0.1707739841E-05
    0.3751728674E+02    0.7429099576E-12
    0.3751760596E+02    0.5635265885E-17
    0.3751750486E+02    0.6441035456E-16
    0.3751775695E+02    0.9045639867E-09
    0.3751755889E+02    0.8550530709E-03
    0.3751753051E+02    0.1626165418E-13
    0.3751757987E+02    0.3134681122E-17
    0.3751763187E+02    0.1702410343E-16
    0.3751737323E+02    0.1576763095E-04
    0.3751698031E+02    0.1353274901E-02
    0.3751715537E+02    0.1221549456E-06
    0.3751721788E+02    0.4630087107E-14
    0.3751768378E+02    0.3546864410E-19
    0.3751756363E+02    0.1531614448E-14
    0.3751704788E+02    0.6559231686E-07
    0.3751701313E+02    0.3133419183E-03
    0.3751720562E+02    0.3351758832E-06
    0.3751742621E+02    0.7206298297E-13
    0.3751752434E+02    0.2517289616E-17
    0.3751726544E+02    0.1948641632E-14
    0.3751676735E+02    0.3002085440E-12
    0.3751713148E+02    0.1763836254E-04
    0.3751741171E+02    0.1237104766E-04
    0.3751761425E+02    0.1552031837E-14
    0.3751754215E+02    0.3567162091E-17
    0.3751698424E+02    0.9422382492E-16
    0.3751743615E+02    0.5428111498E-15
    0.3751748401E+02    0.1227261548E-03
    0.3751743119E+02    0.4546282387E-05
    0.3751701107E+02    0.1500921856E-13
    0.3751721288E+02    0.3140797606E-16
    0.3751774170E+02    0.4221282626E-16
    0.3751763111E+02    0.6809304681E-11
    0.3751706902E+02    0.3111372712E-02
    0.3751719536E+02    0.3534714441E-02
    0.3751742784E+02    0.2892774027E-12
    0.3751772439E+02    0.2605270530E-16
    0.3751750900E+02    0.6362459022E-16
    0.3751741612E+02    0.2337521655E-08
    0.3751738885E+02    0.5552921606E+00
    0.3751700490E+02    0.6651964391E-09
