       0        0.0090602427
       1        0.0163960932
       2        0.0222536980
       3        0.0268479715
       4        0.0303663115
       5        0.0329718899
       6        0.0348065664
       7        0.0359934670
       8        0.0366392652
       9        0.0368361979
      10        0.0366638473
      11        0.0361907137
      12        0.0354756046
      13        0.0345688587
      14        0.0335134252
      15        0.0323458145
      16        0.0310969347
      17        0.0297928272
      18        0.0284553129
      19        0.0271025598
      20        0.0257495808
      21        0.0244086691
      22        0.0230897807
      23        0.0218008670
      24        0.0205481669
      25        0.0193364603
      26        0.0181692894
      27        0.0170491512
      28        0.0159776639
      29        0.0149557118
      30        0.0139835706
      31        0.0130610146
      32        0.0121874102
      33        0.0113617952
      34        0.0105829474
      35        0.0098494424
      36        0.0091597036
      37        0.0085120437
      38        0.0079047003
      39        0.0073358652
      40        0.0068037095
      41        0.0063064034
      42        0.0058421333
      43        0.0054091153
      44        0.0050056056
      45        0.0046299094
      46        0.0042803874
      47        0.0039554601
      48        0.0036536118
      49        0.0033733925
      50        0.0031134192
      51        0.0028723762
      52        0.0026490149
      53        0.0024421528
      54        0.0022506726
      55        0.0020735199
      56        0.0019097019
      57        0.0017582850
      58        0.0016183925
      59        0.0014892021
      60        0.0013699439
      61        0.0012598974
      62        0.0011583894
      63        0.0010647915
      64        0.0009785173
      65        0.0008990206
      66        0.0008257927
      67        0.0007583605
      68        0.0006962840
      69        0.0006391546
      70        0.0005865929
      71        0.0005382469
      72        0.0004937901
      73        0.0004529203
      74        0.0004153574
      75        0.0003808420
      76        0.0003491343
      77        0.0003200125
      78        0.0002932716
      79        0.0002687221
      80        0.0002461892
      81        0.0002255113
      82        0.0002065395
      83        0.0001891363
      84        0.0001731750
      85        0.0001585387
      86        0.0001451198
      87        0.0001328191
      88        0.0001215454
      89        0.0001112145
      90        0.0001017492
      91        0.0000930782
      92        0.0000851361
      93        0.0000778626
      94        0.0000712025
      95        0.0000651049
      96        0.0000595230
      97        0.0000544138
      98        0.0000497381
      99        0.0000454595
