       0        0.0951669025
       1        0.0861105744
       2        0.0779160698
       3        0.0705013754
       4        0.0637922825
       5        0.0577216442
       6        0.0522287035
       7        0.0472584852
       8        0.0427612457
       9        0.0386919752
      10        0.0350099469
      11        0.0316783100
      12        0.0286637202
      13        0.0259360066
      14        0.0234678692
      15        0.0212346062
      16        0.0192138663
      17        0.0173854251
      18        0.0157309832
      19        0.0142339822
      20        0.0128794397
      21        0.0116537990
      22        0.0105447934
      23        0.0095413236
      24        0.0086333466
      25        0.0078117751
      26        0.0070683864
      27        0.0063957405
      28        0.0057871053
      29        0.0052363894
      30        0.0047380811
      31        0.0042871931
      32        0.0038792127
      33        0.0035100568
      34        0.0031760307
      35        0.0028737914
      36        0.0026003140
      37        0.0023528614
      38        0.0021289571
      39        0.0019263600
      40        0.0017430426
      41        0.0015771702
      42        0.0014270826
      43        0.0012912777
      44        0.0011683964
      45        0.0010572088
      46        0.0009566021
      47        0.0008655693
      48        0.0007831995
      49        0.0007086682
      50        0.0006412295
      51        0.0005802085
      52        0.0005249943
      53        0.0004750345
      54        0.0004298290
      55        0.0003889254
      56        0.0003519142
      57        0.0003184252
      58        0.0002881230
      59        0.0002607045
      60        0.0002358952
      61        0.0002134468
      62        0.0001931346
      63        0.0001747554
      64        0.0001581253
      65        0.0001430777
      66        0.0001294620
      67        0.0001171421
      68        0.0001059945
      69        0.0000959078
      70        0.0000867810
      71        0.0000785227
      72        0.0000710503
      73        0.0000642889
      74        0.0000581710
      75        0.0000526353
      76        0.0000476264
      77        0.0000430942
      78        0.0000389932
      79        0.0000352825
      80        0.0000319249
      81        0.0000288869
      82        0.0000261379
      83        0.0000236506
      84        0.0000213999
      85        0.0000193635
      86        0.0000175208
      87        0.0000158535
      88        0.0000143448
      89        0.0000129797
      90        0.0000117445
      91        0.0000106269
      92        0.0000096156
      93        0.0000087006
      94        0.0000078726
      95        0.0000071234
      96        0.0000064455
      97        0.0000058322
      98        0.0000052772
      99        0.0000047750
